날짜,시간, 시흥(전력거래량) , 강동구(전력거래량) , 강서구(전력거래량) , 영등포구(전력거래량) , 서초구(전력거래량) , 광진구(전력거래량) , 도봉구(전력거래량) , 시흥(발전기 개수) , 강동구(발전기 개수) , 강서구(발전기 개수) , 영등포구(발전기 개수) , 서초구(발전기 개수) , 광진구(발전기 개수) , 도봉구(발전기 개수) 
2020-01-14,8,0,0.00048,0,0,0.00008,0.00008,0,8,3,3,0,2,3,0
2020-01-14,9,0.230639,0.2028,0.161802,0,0.0058,0.01256,0,8,3,3,0,2,3,0
2020-01-14,10,1.09342,0.9612,0.901144,0,0.02168,0.05212,0,8,3,3,0,2,3,0
2020-01-14,11,2.229403,2.15118,1.605378,0,0.0397,0.11192,0,8,3,3,0,2,3,0
2020-01-14,12,3.482014,3.10614,2.713192,0,0.05822,0.15188,0,8,3,3,0,2,3,0
2020-01-14,13,3.765083,3.48024,3.351086,0,0.06546,0.17048,0,8,3,3,0,2,3,0
2020-01-14,14,3.485677,3.31044,3.368195,0,0.06154,0.16192,0,8,3,3,0,2,3,0
2020-01-14,15,2.910197,2.71848,3.16343,0,0.05026,0.13824,0,8,3,3,0,2,3,0
2020-01-14,16,2.102064,2.05872,2.407781,0,0.03456,0.08092,0,8,3,3,0,2,3,0
2020-01-14,17,0.867401,0.82266,0.878348,0,0.0127,0.025,0,8,3,3,0,2,3,0
2020-01-14,18,0.140937,0.07092,0.068673,0,0.00114,0.00144,0,8,3,3,0,2,3,0
2020-01-14,19,0.05604,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-14,20,0.0042,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-14,21,0.00264,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-14,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-14,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-14,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,8,0.000216,0.00048,0,0,0.00008,0,0,8,3,3,0,2,3,0
2020-01-15,9,0.393631,0.18426,0.36668,0,0.0059,0.01368,0,8,3,3,0,2,3,0
2020-01-15,10,1.718493,1.1931,1.491391,0,0.02548,0.0616,0,8,3,3,0,2,3,0
2020-01-15,11,2.981694,2.4756,2.663767,0,0.04918,0.12588,0,8,3,3,0,2,3,0
2020-01-15,12,4.334905,3.46602,3.428785,0,0.06738,0.17152,0,8,3,3,0,2,3,0
2020-01-15,13,4.640192,3.70728,3.783466,0,0.07556,0.19564,0,8,3,3,0,2,3,0
2020-01-15,14,4.346528,3.6903,3.787362,0,0.07382,0.1942,0,8,3,3,0,2,3,0
2020-01-15,15,3.705874,3.24366,3.382934,0,0.05898,0.16644,0,8,3,3,0,2,3,0
2020-01-15,16,2.435581,2.37474,2.513509,0,0.0375,0.08956,0,8,3,3,0,2,3,0
2020-01-15,17,0.973867,0.93582,0.997977,0,0.01326,0.02732,0,8,3,3,0,2,3,0
2020-01-15,18,0.147217,0.08094,0.073955,0,0.00108,0.00128,0,8,3,3,0,2,3,0
2020-01-15,19,0.05564,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,20,0.00384,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,21,0.00328,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-15,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,8,0.00096,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,9,0.190396,0.20244,0.27067,0,0.00502,0.01492,0,8,3,3,0,2,3,0
2020-01-16,10,1.412769,1.08216,1.137701,0,0.02218,0.05912,0,8,3,3,0,2,3,0
2020-01-16,11,2.315153,2.12214,2.196017,0,0.03612,0.1062,0,8,3,3,0,2,3,0
2020-01-16,12,3.98442,3.51984,3.327176,0,0.0612,0.17124,0,8,3,3,0,2,3,0
2020-01-16,13,4.583025,3.76464,3.670182,0,0.07038,0.191,0,8,3,3,0,2,3,0
2020-01-16,14,4.314025,3.65874,3.730415,0,0.06936,0.18284,0,8,3,3,0,2,3,0
2020-01-16,15,3.045997,3.10014,2.945453,0,0.05152,0.14192,0,8,3,3,0,2,3,0
2020-01-16,16,2.454483,1.95816,2.323035,0,0.03858,0.08572,0,8,3,3,0,2,3,0
2020-01-16,17,0.758795,0.91518,0.957419,0,0.01434,0.02896,0,8,3,3,0,2,3,0
2020-01-16,18,0.140134,0.05922,0.052468,0,0.00114,0.00148,0,8,3,3,0,2,3,0
2020-01-16,19,0.0556,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,20,0.00388,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,21,0.003,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-16,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,8,0.000072,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,9,0.32062,0.18234,0.201324,0,0.00608,0.01396,0,8,3,3,0,2,3,0
2020-01-17,10,1.108353,1.03146,1.046895,0,0.02092,0.05224,0,8,3,3,0,2,3,0
2020-01-17,11,2.11544,2.12988,1.935105,0,0.038,0.1166,0,8,3,3,0,2,3,0
2020-01-17,12,3.085893,2.80008,2.695764,0,0.049,0.13848,0,8,3,3,0,2,3,0
2020-01-17,13,4.025147,3.45126,3.213384,0,0.06678,0.16872,0,8,3,3,0,2,3,0
2020-01-17,14,3.814233,3.54456,3.435932,0,0.0658,0.17256,0,8,3,3,0,2,3,0
2020-01-17,15,3.243226,3.03306,3.226345,0,0.05426,0.15268,0,8,3,3,0,2,3,0
2020-01-17,16,2.011237,2.07342,2.040646,0,0.03278,0.08124,0,8,3,3,0,2,3,0
2020-01-17,17,0.845491,0.59712,0.695009,0,0.01128,0.01976,0,8,3,3,0,2,3,0
2020-01-17,18,0.168443,0.05874,0.083812,0,0.0017,0.00228,0,8,3,3,0,2,3,0
2020-01-17,19,0.05616,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,20,0.00412,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,21,0.00292,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-17,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,8,0.000864,0,0,0,0,0.00004,0,8,3,3,0,2,3,0
2020-01-18,9,0.386221,0.19434,0.303346,0,0.00618,0.01352,0,8,3,3,0,2,3,0
2020-01-18,10,1.594867,1.14432,1.293512,0,0.0238,0.05808,0,8,3,3,0,2,3,0
2020-01-18,11,2.896384,2.37582,2.449062,0,0.0462,0.11944,0,8,3,3,0,2,3,0
2020-01-18,12,4.028069,3.20922,3.233678,0,0.06092,0.15992,0,8,3,3,0,2,3,0
2020-01-18,13,4.362391,3.49902,3.644814,0,0.06974,0.17952,0,8,3,3,0,2,3,0
2020-01-18,14,4.316231,3.40374,3.72585,0,0.06838,0.17788,0,8,3,3,0,2,3,0
2020-01-18,15,3.78073,3.03684,3.404431,0,0.05968,0.15628,0,8,3,3,0,2,3,0
2020-01-18,16,2.603578,2.24118,2.569275,0,0.03828,0.09416,0,8,3,3,0,2,3,0
2020-01-18,17,1.090425,0.9984,1.050833,0,0.01348,0.02992,0,8,3,3,0,2,3,0
2020-01-18,18,0.162857,0.102,0.094245,0,0.0015,0.00132,0,8,3,3,0,2,3,0
2020-01-18,19,0.05592,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,20,0.00392,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,21,0.00348,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-18,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,8,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,9,0.111396,0.04128,0.059073,0,0.00166,0.00416,0,8,3,3,0,2,3,0
2020-01-19,10,0.638787,0.12162,0.203711,0,0.00446,0.00768,0,8,3,3,0,2,3,0
2020-01-19,11,1.340754,0.34848,1.520961,0,0.03246,0.05396,0,8,3,3,0,2,3,0
2020-01-19,12,2.195533,1.32534,1.394271,0,0.04032,0.0602,0,8,3,3,0,2,3,0
2020-01-19,13,1.156031,0.79248,0.836936,0,0.02142,0.01988,0,8,3,3,0,2,3,0
2020-01-19,14,1.958621,1.64784,2.240957,0,0.03008,0.07548,0,8,3,3,0,2,3,0
2020-01-19,15,2.378623,1.32834,2.503149,0,0.03028,0.10868,0,8,3,3,0,2,3,0
2020-01-19,16,1.84693,0.59988,1.992095,0,0.02654,0.09448,0,8,3,3,0,2,3,0
2020-01-19,17,0.843004,0.40806,0.616179,0,0.01884,0.02712,0,8,3,3,0,2,3,0
2020-01-19,18,0.161913,0.06948,0.073361,0,0.0017,0.0016,0,8,3,3,0,2,3,0
2020-01-19,19,0.00888,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,20,0.00348,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,21,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-19,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,8,0.000288,0,0,0,0,0.00004,0,8,3,3,0,2,3,0
2020-01-20,9,0.381727,0.22512,0.332065,0,0.00582,0.01392,0,8,3,3,0,2,3,0
2020-01-20,10,1.692852,1.22046,1.466658,0,0.02402,0.06312,0,8,3,3,0,2,3,0
2020-01-20,11,3.147718,2.6481,2.592614,0,0.04924,0.13488,0,8,3,3,0,2,3,0
2020-01-20,12,4.388608,3.65574,3.324844,0,0.0648,0.17416,0,8,3,3,0,2,3,0
2020-01-20,13,4.349027,3.85788,3.489795,0,0.07106,0.18832,0,8,3,3,0,2,3,0
2020-01-20,14,3.54436,3.4728,3.104196,0,0.06252,0.17024,0,8,3,3,0,2,3,0
2020-01-20,15,1.996714,1.8156,2.002766,0,0.03986,0.0958,0,8,3,3,0,2,3,0
2020-01-20,16,1.449809,1.13418,0.964687,0,0.02136,0.0676,0,8,3,3,0,2,3,0
2020-01-20,17,1.055768,0.39756,1.105641,0,0.01028,0.02452,0,8,3,3,0,2,3,0
2020-01-20,18,0.182942,0.12072,0.113828,0,0.00192,0.00328,0,8,3,3,0,2,3,0
2020-01-20,19,0.056,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,20,0.00408,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,21,0.0026,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-20,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,8,0.002402,0.00048,0.0024,0,0.00008,0.00016,0,8,3,3,0,2,3,0
2020-01-21,9,0.444048,0.20826,0.369441,0,0.00596,0.01532,0,8,3,3,0,2,3,0
2020-01-21,10,1.753644,1.29666,1.448463,0,0.02574,0.06584,0,8,3,3,0,2,3,0
2020-01-21,11,3.159921,2.79852,2.632509,0,0.05024,0.13668,0,8,3,3,0,2,3,0
2020-01-21,12,3.074475,3.29766,2.760322,0,0.06382,0.15052,0,8,3,3,0,2,3,0
2020-01-21,13,4.291222,3.76404,3.552814,0,0.067,0.18404,0,8,3,3,0,2,3,0
2020-01-21,14,4.426208,3.951,3.641707,0,0.07092,0.1944,0,8,3,3,0,2,3,0
2020-01-21,15,3.730093,3.48618,3.333032,0,0.05774,0.17192,0,8,3,3,0,2,3,0
2020-01-21,16,2.597547,2.63502,2.492191,0,0.03866,0.1018,0,8,3,3,0,2,3,0
2020-01-21,17,1.089514,1.2,1.095161,0,0.01552,0.03232,0,8,3,3,0,2,3,0
2020-01-21,18,0.165008,0.10554,0.090533,0,0.00164,0.0024,0,8,3,3,0,2,3,0
2020-01-21,19,0.06132,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,20,0.00524,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,21,0.00352,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-21,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,8,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,9,0.041901,0.03006,0.029174,0,0.00132,0.00224,0,8,3,3,0,2,3,0
2020-01-22,10,0.3184,0.3036,0.288041,0,0.0077,0.01832,0,8,3,3,0,2,3,0
2020-01-22,11,0.506795,0.56442,0.609971,0,0.0133,0.03188,0,8,3,3,0,2,3,0
2020-01-22,12,0.820721,0.85056,0.857696,0,0.0201,0.0522,0,8,3,3,0,2,3,0
2020-01-22,13,1.326589,1.38252,1.464377,0,0.02956,0.07704,0,8,3,3,0,2,3,0
2020-01-22,14,1.919254,1.1319,3.164948,0,0.02312,0.06028,0,8,3,3,0,2,3,0
2020-01-22,15,2.952882,1.09812,3.140093,0,0.02634,0.07352,0,8,3,3,0,2,3,0
2020-01-22,16,1.871432,2.0253,2.364126,0,0.02452,0.08788,0,8,3,3,0,2,3,0
2020-01-22,17,0.807789,0.98328,0.919793,0,0.01326,0.02552,0,8,3,3,0,2,3,0
2020-01-22,18,0.126526,0.08058,0.056431,0,0.00142,0.002,0,8,3,3,0,2,3,0
2020-01-22,19,0.00524,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,20,0.0032,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,21,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-22,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,8,0.003624,0.00066,0.00072,0,0.00008,0.0002,0,8,3,3,0,2,3,0
2020-01-23,9,0.291724,0.204,0.235206,0,0.00508,0.01188,0,8,3,3,0,2,3,0
2020-01-23,10,1.369026,0.9351,1.213773,0,0.01904,0.05104,0,8,3,3,0,2,3,0
2020-01-23,11,2.836341,2.49636,2.255277,0,0.04356,0.1208,0,8,3,3,0,2,3,0
2020-01-23,12,3.865123,3.28782,2.960609,0,0.05832,0.15768,0,8,3,3,0,2,3,0
2020-01-23,13,4.117009,3.49458,3.311409,0,0.0651,0.1748,0,8,3,3,0,2,3,0
2020-01-23,14,3.950713,3.37494,3.301715,0,0.06338,0.16876,0,8,3,3,0,2,3,0
2020-01-23,15,3.346146,2.85714,2.993844,0,0.05164,0.14672,0,8,3,3,0,2,3,0
2020-01-23,16,2.058639,1.91502,2.066575,0,0.03332,0.0834,0,8,3,3,0,2,3,0
2020-01-23,17,0.836953,0.73308,0.688517,0,0.01382,0.02864,0,8,3,3,0,2,3,0
2020-01-23,18,0.150179,0.0858,0.091852,0,0.00164,0.0024,0,8,3,3,0,2,3,0
2020-01-23,19,0.0616,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,20,0.0054,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,21,0.00352,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-23,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,8,0.00108,0.00048,0,0,0.00008,0.00008,0,8,3,3,0,2,3,0
2020-01-24,9,0.426031,0.24198,0.313571,0,0.0071,0.01624,0,8,3,3,0,2,3,0
2020-01-24,10,1.611508,1.2399,1.283455,0,0.02458,0.0626,0,8,3,3,0,2,3,0
2020-01-24,11,2.913581,2.59716,2.341671,0,0.04648,0.126,0,8,3,3,0,2,3,0
2020-01-24,12,3.793141,3.35988,3.112909,0,0.06102,0.15984,0,8,3,3,0,2,3,0
2020-01-24,13,3.84197,3.47094,3.252265,0,0.06478,0.17072,0,8,3,3,0,2,3,0
2020-01-24,14,3.379306,2.83488,2.579479,0,0.06278,0.14352,0,8,3,3,0,2,3,0
2020-01-24,15,2.957029,2.15574,2.048802,0,0.04736,0.112,0,8,3,3,0,2,3,0
2020-01-24,16,2.143075,1.61538,1.838922,0,0.03426,0.07556,0,8,3,3,0,2,3,0
2020-01-24,17,0.843966,0.86928,0.742453,0,0.01468,0.03432,0,8,3,3,0,2,3,0
2020-01-24,18,0.18031,0.1038,0.088736,0,0.00192,0.00316,0,8,3,3,0,2,3,0
2020-01-24,19,0.0616,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,20,0.0056,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,21,0.00344,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-24,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,8,0.000072,0,0,0,0.00008,0,0,8,3,3,0,2,3,0
2020-01-25,9,0.306481,0.13446,0.088635,0,0.00472,0.01092,0,8,3,3,0,2,3,0
2020-01-25,10,1.706543,0.7851,1.01193,0,0.02312,0.0416,0,8,3,3,0,2,3,0
2020-01-25,11,2.905249,2.28072,2.114739,0,0.045,0.11828,0,8,3,3,0,2,3,0
2020-01-25,12,2.97737,3.04284,2.736467,0,0.05222,0.13968,0,8,3,3,0,2,3,0
2020-01-25,13,2.115978,1.97238,1.763,0,0.0368,0.0974,0,8,3,3,0,2,3,0
2020-01-25,14,1.562774,1.37316,1.293291,0,0.03136,0.07344,0,8,3,3,0,2,3,0
2020-01-25,15,1.662274,1.38042,1.336188,0,0.02662,0.071,0,8,3,3,0,2,3,0
2020-01-25,16,1.155844,1.03398,0.98587,0,0.02214,0.05264,0,8,3,3,0,2,3,0
2020-01-25,17,0.635253,0.5472,0.549058,0,0.0122,0.02648,0,8,3,3,0,2,3,0
2020-01-25,18,0.153819,0.08598,0.075286,0,0.00178,0.00288,0,8,3,3,0,2,3,0
2020-01-25,19,0.00908,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,20,0.003,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,21,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-25,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,8,0.001394,0.00048,0,0,0.00008,0.00008,0,8,3,3,0,2,3,0
2020-01-26,9,0.24298,0.11052,0.143782,0,0.00382,0.00788,0,8,3,3,0,2,3,0
2020-01-26,10,1.57262,1.01082,1.127136,0,0.02286,0.05436,0,8,3,3,0,2,3,0
2020-01-26,11,2.919165,2.5845,2.190008,0,0.04668,0.1258,0,8,3,3,0,2,3,0
2020-01-26,12,3.890004,3.4776,3.056472,0,0.05974,0.16912,0,8,3,3,0,2,3,0
2020-01-26,13,4.276021,3.66522,3.454341,0,0.06286,0.18368,0,8,3,3,0,2,3,0
2020-01-26,14,4.152291,3.65436,3.445391,0,0.06698,0.18448,0,8,3,3,0,2,3,0
2020-01-26,15,3.632864,3.28542,3.28015,0,0.05704,0.16752,0,8,3,3,0,2,3,0
2020-01-26,16,2.091584,1.98774,2.056644,0,0.03454,0.08816,0,8,3,3,0,2,3,0
2020-01-26,17,0.809187,0.8127,0.750806,0,0.01476,0.0326,0,8,3,3,0,2,3,0
2020-01-26,18,0.146652,0.09162,0.081646,0,0.00198,0.00328,0,8,3,3,0,2,3,0
2020-01-26,19,0.0614,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,20,0.0054,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,21,0.00348,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,22,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,23,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-26,24,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-27,1,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-27,2,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-27,3,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-27,4,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-27,5,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-27,6,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-27,7,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-27,8,0,0,0,0,0,0,0,8,3,3,0,2,3,0
2020-01-27,9,0.078958,0.05346,0.063767,0,0.0021,0.00436,0,8,3,3,0,2,3,0
