날짜, 1시 , 2시 , 3시 , 4시 , 5시 , 6시 , 7시 , 8시 , 9시 , 10시 , 11시 , 12시 , 13시 , 14시 , 15시 , 16시 , 17시 , 18시 , 19시 , 20시 , 21시 , 22시 , 23시 , 24시 
2024-11-25,1069.9,1069.2,1073.1,1077.9,1091.1,1110.5,1123.7,1122,1150.2,1206.7,1256.5,1263.3,1273.5,1262.6,1213.5,1160.2,1144.2,1198.9,1259.7,1256.2,1276.4,1363.5,1388.1,1376.7
2024-11-26,1310.1,1310.9,1279.4,1310.8,1382.5,1430.4,1427.4,1428.7,1409.2,1426.8,1453.8,1549.1,1553.1,1546.2,1481.7,1441.4,1403.5,1400.4,1402.7,1395.4,1368.2,1336.9,1335.6,1342.8
2024-11-27,1349.5,1351.9,1341.3,1349.1,1371.2,1411.8,1378.4,1349.9,1357.9,1422.4,1476.3,1527.3,1546.5,1556.2,1486.6,1453.9,1432.5,1437.3,1455.3,1454.8,1446,1425.8,1430.5,1433.1
2024-11-28,1412.8,1408.7,1407.1,1406.3,1422.9,1448.3,1379,1373.5,1348.6,1421.6,1457.9,1402.4,1467.1,1503.6,1474.3,1456.6,1442.2,1459.2,1487,1537.1,1537.9,1526.4,1511,1495
2024-11-29,1455.8,1449.8,1436.3,1442.4,1448.5,1484.6,1461.1,1449.5,1490.2,1515.6,1542.1,1561.5,1537.2,1518.4,1501,1497.5,1482.4,1493.7,1503.4,1479.2,1467.5,1452.3,1467.4,1440.1
2024-11-30,1419.4,1410.9,1414.7,1394.3,1404.4,1395.7,1369.3,1341.9,1375,1476.4,1529.9,1550.7,1526.1,1517.1,1486.7,1418.9,1316.8,1262.8,1251.6,1248,1241.5,1234.6,1227.2,1224.4
2024-12-01,1221.6,1216.3,1216.7,1215.8,1215.2,1218.7,1216.9,1211.5,1207.4,1254.9,1326,1331.4,1321.6,1287.7,1310,1329.3,1226.6,1182.6,1216.5,1227.4,1226.1,1231.5,1231.8,1197.7
2024-12-02,1186,1183.4,1190.3,1197.6,1197.1,1209,1190.2,1181.7,1220.5,1307.8,1377.8,1421.7,1422.8,1400.8,1381.9,1306.3,1293.1,1293.5,1307.4,1303.8,1317.7,1389.6,1402.5,1361.8
2024-12-03,1354.9,1340,1330.2,1328.7,1328.1,1355.3,1320.3,1297.1,1203.9,1265.7,1335.5,1366,1366,1404.8,1469.3,1446.7,1435.1,1407.6,1393.4,1387.4,1352.3,1353.4,1378.3,1369.4
2024-12-04,1344.2,1341.1,1359.7,1393.2,1374.4,1369.1,1334.2,1282.7,1311,1384.7,1443.7,1467.5,1494.8,1457.8,1407.7,1393.5,1408.3,1375.5,1403.2,1390.2,1372.1,1352.4,1326.1,1345.1
2024-12-05,1303.2,1309.6,1324.9,1353.2,1351.3,1353,1339.6,1344.3,1347.9,1440.5,1473.5,1529.7,1514,1531.1,1475.5,1396.2,1376.7,1352.2,1394.2,1418.3,1400.2,1357.3,1340.1,1360.7
2024-12-06,1310.9,1299.8,1328.4,1335.2,1299.5,1317.5,1277.8,1255.9,1246.8,1309.1,1342.8,1359.4,1335.9,1376.9,1435.7,1381.8,1343.1,1358,1373.7,1362.7,1322,1302.6,1295.6,1301.7
2024-12-07,1338.8,1321.8,1318,1346.3,1338.4,1311.4,1299,1297,1314.3,1402.3,1463.5,1510.4,1503.4,1452.8,1419.8,1313.6,1316.9,1385.8,1445.4,1505.9,1486.2,1498.1,1501.6,1477.1
2024-12-08,1471.9,1482.3,1505.3,1481.4,1485.7,1528.9,1542.7,1537.9,1528.5,1587.3,1595.5,1661.5,1684.5,1670.5,1646.7,1612.2,1528.1,1459.2,1465.9,1428.2,1392,1384.6,1364.2,1344.3
2024-12-09,1225.5,1197.3,1193.8,1210.7,1205.1,1231,1256.1,1222.2,1218.5,1234.6,1237.2,1267.7,1308.5,1333.7,1321.7,1295.8,1236.3,1197.8,1212.9,1221.8,1217.1,1202,1195.7,1183.9
2024-12-10,1187,1185.6,1195.1,1199.7,1195.7,1227.2,1212.3,1205.3,1223.7,1301.3,1371.7,1418.5,1429.5,1423.7,1382.4,1321.9,1206.2,1196.6,1234.7,1227.7,1201.6,1216.2,1211.4,1221.8
2024-12-11,1250.3,1283.2,1271.9,1273.6,1260,1284.2,1250.4,1246.9,1264.4,1279.4,1281.1,1352.9,1384.1,1353.3,1333.3,1332.9,1306.5,1306.3,1348.3,1336.7,1353.3,1355.7,1366.6,1339.8
2024-12-12,1308.5,1293.5,1257.8,1249.4,1262,1295.1,1306.4,1273.9,1283.7,1409.8,1472.7,1474.4,1497.5,1465.9,1437.6,1431.3,1383.4,1336.9,1369,1388.5,1429.6,1380.3,1374.8,1351.9
2024-12-13,1352.5,1335.8,1365.6,1378.3,1365.8,1385.4,1387.4,1341.2,1351.9,1346.2,1336.9,1313.3,1350.6,1445.6,1430.2,1435.7,1407,1440.6,1416.9,1437,1439,1428.5,1340.7,1328.1
2024-12-14,1338.8,1373.6,1400,1395.1,1417.8,1435.5,1420.4,1467.4,1494.8,1563.5,1625.9,1632,1660.2,1637.5,1602,1566.9,1519.7,1461,1429.5,1404.3,1399,1401.9,1389.9,1399.2
2024-12-15,1407.9,1420.5,1418.3,1421.3,1432.9,1444.6,1442.4,1432.3,1439.9,1463.4,1500.7,1502.8,1496.7,1522,1517,1501.2,1464.2,1444,1423.5,1405.5,1390.9,1403.3,1404.9,1399.3
2024-12-16,1298.8,1285,1269.6,1257.7,1244.7,1244.7,1223.9,1198.8,1191.2,1199.3,1273.1,1302.9,1283.3,1280.2,1301.6,1274.2,1235.8,1212,1215.5,1208.8,1216.9,1219.1,1247.5,1258.3
2024-12-17,1231.9,1215.1,1192.7,1173.6,1175.7,1203.4,1219.1,1212.9,1208.1,1255.8,1268.2,1277.4,1269.2,1285.5,1280.3,1268.3,1238.6,1224.2,1271.6,1298.1,1271.4,1241.4,1229.2,1200.5
2024-12-18,1194.6,1258.6,1243.9,1232.3,1283.5,1344.8,1352,1379.9,1373.8,1430.1,1453.2,1544.9,1549.9,1538.7,1511.8,1492.6,1459.7,1462.9,1475.6,1462.2,1462.8,1442.5,1460.1,1464.6
2024-12-19,1423.5,1418.8,1422.6,1428.3,1425,1430.3,1399.7,1378.3,1397.4,1431.8,1455.8,1465.9,1466,1454.7,1398.3,1311.4,1208.1,1159.7,1162.5,1171.4,1170,1155.2,1149.8,1144.3
2024-12-20,1144.3,1146.2,1153.2,1154.7,1162.8,1170.8,1156.7,1151.1,1156.9,1185.2,1191.4,1188,1234.1,1245.2,1257,1272.4,1249,1241.7,1274.9,1258.7,1259.3,1238.4,1233.3,1249.9
2024-12-21,1272.3,1298.3,1302.8,1329.9,1365,1411,1423.7,1457.3,1463,1493.6,1526.9,1573.4,1555.6,1564.4,1551.5,1545.7,1523.5,1516.2,1533,1544.1,1538.8,1547.9,1545.4,1527.9
2024-12-22,1504.7,1506.1,1520.6,1525.3,1528,1541.5,1536.2,1518.8,1529.2,1557.2,1613.4,1576.4,1609.4,1598,1566.5,1530.3,1487.4,1455.5,1469.1,1454.2,1424.3,1385.6,1312,1291.7
2024-12-23,1267.4,1262,1283.2,1317.7,1297.4,1341.7,1329.4,1301,1322.4,1414,1470.6,1435.2,1414.6,1417.3,1407.1,1404.1,1372.8,1330.2,1342.9,1353.8,1319,1310,1303.8,1321.9
2024-12-24,1312.2,1317.2,1322.4,1332.9,1389.7,1412.4,1404.9,1375.5,1361.6,1404.1,1472.7,1533.6,1542.1,1559.1,1541.7,1491.1,1407.3,1334.9,1326.6,1335.1,1300.8,1268.9,1257.7,1232.2
2024-12-25,1229.7,1238.8,1238.4,1238.7,1245.5,1267.7,1260.2,1246.8,1268.2,1351.6,1426.6,1472.2,1429.3,1345.5,1282.6,1246.8,1230.3,1230.1,1242.1,1250.3,1240.5,1229.2,1223.2,1226.8
2024-12-26,1226,1241.3,1283.2,1318.2,1384.4,1456.1,1439.8,1454.8,1454.6,1528.7,1667.4,1724.4,1698.5,1677.8,1631.1,1598.8,1519.7,1471.2,1500.6,1520.9,1532.7,1490.1,1499.6,1491.2
2024-12-27,1463.5,1492.4,1507.4,1516.9,1516.8,1537.4,1481.4,1448,1460.1,1503.2,1532.3,1540.4,1582.6,1584,1589.3,1544.7,1485.9,1443.2,1458.3,1468.5,1459.2,1454,1456.6,1467.7
2024-12-28,1457.9,1468.4,1471.6,1494.2,1500.5,1493.9,1497.6,1475.1,1470.5,1492.3,1570.2,1597.8,1549.8,1545.5,1527.2,1501.4,1485.2,1472.1,1473.9,1444.2,1426.8,1422.4,1409.4,1400.9
2024-12-29,1373.9,1361.1,1340.3,1332.9,1341.5,1341.4,1307.1,1285.8,1278.1,1295.6,1338.9,1395.4,1441.9,1482.6,1446.5,1334.1,1267.6,1247.5,1246.7,1243.6,1235.6,1230.7,1231.2,1240.1
2024-12-30,1232.7,1247.8,1260.3,1298.8,1289.5,1289.7,1297.7,1274.1,1322.4,1417.1,1486.4,1476.5,1476.4,1533,1494.3,1426.9,1349.5,1284.4,1284.2,1322.6,1333.6,1298.3,1300.9,1344.4
2024-12-31,1369.4,1412.8,1393.9,1410.2,1443.9,1486.2,1494.8,1472.2,1513.8,1636.2,1711.5,1714.5,1685.8,1653.3,1696.8,1640.2,1510.7,1427.6,1354.7,1342.3,1324,1280.2,1277.8,1306.2
2025-01-01,1284.1,1301.8,1288.9,1277.5,1270.7,1259.3,1253.1,1243.4,1272.3,1349.4,1430.6,1439.8,1421.8,1407.9,1388.2,1371.9,1320.1,1274,1270.9,1283,1273.1,1268.6,1262.4,1259.5
2025-01-02,1252.1,1253,1261.5,1269.6,1278.7,1284.4,1274.8,1277.8,1289.3,1354.2,1441.4,1496.4,1515.8,1524.8,1469.2,1417.7,1350.6,1321.4,1348.4,1385.1,1377.8,1384.1,1375.1,1353.7
2025-01-03,1341.2,1363.2,1368.5,1392.7,1418.6,1430.7,1435.4,1424.5,1484,1545.6,1602.8,1624,1637.5,1665.3,1627.4,1540.8,1459.5,1402.7,1401.2,1370.4,1325.8,1300.7,1290.2,1276
2025-01-04,1282.3,1279.6,1283.4,1285.2,1300.4,1311,1301,1289.9,1314.3,1374.1,1412.9,1493.4,1515.7,1470.4,1451.6,1417,1323,1278.9,1273.1,1262.1,1244.6,1236.3,1228.1,1227.6
2025-01-05,1225,1227.8,1225.9,1226.1,1234.3,1233.4,1238.9,1247.5,1257,1291.1,1296.6,1308.6,1320.5,1323.5,1287.8,1264.6,1248.7,1241.9,1261.1,1276.7,1250,1255,1264.1,1259.2
2025-01-06,1279.3,1286.3,1306.3,1310.9,1333.4,1365.8,1387.7,1396.2,1431.1,1497.2,1510.3,1552.9,1561.6,1695.8,1695.6,1604.2,1570.4,1517.5,1537.8,1551.6,1534.8,1526.4,1516.8,1507.6
2025-01-07,1508.6,1478.6,1472.4,1473.2,1493.3,1505.7,1503.3,1506.3,1514.4,1556.3,1594,1635.7,1647.9,1619.1,1587.4,1535.7,1498.5,1460.7,1483.2,1487.3,1472.2,1438.5,1423.5,1430.4
2025-01-08,1427.1,1412.7,1429.8,1439.9,1425.4,1434.6,1392.4,1347.1,1316,1329.4,1364.9,1344.3,1336.5,1329.2,1332.7,1319.2,1328.4,1321.4,1403.8,1418.7,1456.2,1516.5,1577,1542.7
2025-01-09,1532.5,1527,1519.5,1545,1525.3,1529.6,1532.8,1511.9,1514.2,1545.8,1608.4,1632.4,1652.3,1631.4,1565.7,1516.5,1504.5,1491.8,1527.7,1525.5,1507.9,1517.7,1526.1,1529.4
2025-01-10,1514.3,1512.2,1501.8,1501.8,1521.1,1522.9,1515.2,1477.5,1468,1504.8,1500.2,1515.4,1550.3,1574.4,1575.4,1515.5,1457.4,1427.5,1417.8,1422.2,1426.9,1414.9,1395.9,1395.1
2025-01-11,1389.3,1396.4,1373.6,1371.1,1351.4,1343.8,1349.7,1348.3,1355,1388.9,1395.4,1442.3,1489.3,1462.6,1420.8,1423.9,1387.9,1368.6,1362.3,1364.2,1371.1,1428.4,1435.6,1254.2
2025-01-12,1299.4,1359.6,1360.9,1392.1,1407.7,1399.6,1387.7,1364.7,1357.8,1390.5,1468.3,1529.6,1526.2,1439,1439.2,1433.3,1360.8,1300.6,1319.7,1342.8,1362,1362.5,1430.1,1465
2025-01-13,1477.6,1443.4,1400.8,1299.9,1299.1,1305.5,1282.8,1277.4,1301.5,1388.2,1448.6,1474.4,1495.9,1525.7,1494.3,1430.7,1335.5,1261.8,1270.7,1265.2,1257,1251.6,1254.4,1270.8
2025-01-14,1277,1278.9,1286.2,1292.7,1288.5,1296.9,1285.2,1303.6,1332,1446,1524.8,1526.3,1480.2,1515.1,1471.7,1419.1,1350.6,1342.7,1397.2,1404,1408.1,1463.2,1498.2,1565.2
2025-01-15,1622.2,1601.1,1573.5,1503.3,1508.4,1513.6,1500.6,1526.8,1619.5,1688.4,1684.1,1589.8,1589.7,1617.1,1637.6,1698.1,1692.5,1634,1545.1,1549.1,1526.9,1503,1464.3,1448.2
2025-01-16,1403.8,1381.2,1359.1,1355.3,1365,1363.8,1349.3,1369.8,1430.9,1476.1,1482.2,1484.9,1626.6,1604,1609.8,1556.5,1477.7,1409.8,1428.3,1453.9,1503,1531.9,1492.5,1489.2
2025-01-17,1477.9,1477.4,1477.8,1469.4,1472.7,1467.5,1435.2,1438.5,1473.5,1470.2,1509.2,1609.8,1668.8,1692.1,1718.8,1670.3,1534.8,1444.5,1452.7,1465.5,1455,1432.2,1422.9,1412.6
2025-01-18,1403,1399.5,1391.1,1394.6,1396,1405.9,1400.6,1400.2,1431.7,1467.1,1547,1592.1,1605.8,1563.2,1548,1508.2,1433.4,1384.3,1387.8,1389.4,1389.1,1385,1383.9,1379.4
2025-01-19,1380,1382.8,1380.9,1382.1,1390.2,1392.1,1396.4,1400,1426.8,1534.2,1619.7,1649.5,1654.3,1592,1547.2,1495.6,1453.5,1407.3,1409.6,1416.2,1411.9,1405.1,1395.1,1393.9
2025-01-20,1396.6,1404.6,1408.5,1413.8,1409.8,1426.9,1441.1,1435.2,1457.3,1554.8,1631.9,1683.4,1699.7,1681,1705.7,1652.8,1579.6,1509.3,1530.4,1528.6,1511.8,1474.8,1465.8,1456.3
2025-01-21,1454.6,1439.4,1450.8,1454.7,1454.2,1485.1,1460.8,1430.6,1465.4,1574.6,1652.3,1708.2,1731.9,1741.5,1696.1,1633.6,1531.5,1430.2,1434.6,1446.9,1448.3,1412.7,1377.9,1368.9
2025-01-22,1366.7,1374.3,1375.4,1378.7,1404.1,1417,1385.8,1378.8,1408.1,1498.2,1512,1531.4,1545.2,1574.8,1582.8,1498.5,1432.6,1391.9,1382.6,1384.7,1390.8,1381.1,1381.5,1381.6
2025-01-23,1382,1381.3,1377.8,1382.5,1400.5,1401.2,1392.7,1389.4,1423.1,1531.8,1621.7,1651.8,1635.6,1631.6,1610.8,1553.7,1451.3,1386.2,1374.9,1372.8,1368,1365.4,1366.4,1372.2
2025-01-24,1380.2,1406.1,1434.2,1464.7,1469.2,1457.9,1440.2,1432.5,1465.6,1533,1592.4,1647.1,1643.7,1666.7,1652.1,1558.6,1486.9,1458.2,1471.2,1443.1,1434.9,1446,1465,1461
2025-01-25,1460.7,1422.4,1418.4,1428.9,1445,1472.2,1497.9,1506.2,1533.9,1679.6,1755.1,1725.9,1690.2,1681.6,1654.4,1643.2,1628.3,1579,1588.4,1576.3,1557,1526.5,1508.8,1500.3
2025-01-26,1493.6,1499,1505.9,1485.1,1460,1449.7,1440.3,1432.3,1455,1458.4,1514.3,1532,1538.5,1582.7,1532.1,1506.1,1509.4,1423.3,1432.5,1424.5,1409.3,1392.2,1377,1394.7
2025-01-27,1394.5,1384,1426.2,1498.8,1522.9,1540.5,1518,1590.6,1692.2,1736.5,1730.3,1710.8,1783.1,1737.6,1711.4,1689.1,1638.4,1620.3,1613.5,1613.8,1618.1,1607.8,1609.9,1599.9
2025-01-28,1594.3,1589.8,1609.5,1608.5,1609.6,1616.3,1598.9,1592.3,1589.4,1596.3,1642.2,1674.9,1708.3,1743.9,1697.8,1670.5,1642,1618.2,1617.1,1625.9,1629.5,1626.8,1622.2,1617.1
2025-01-29,1600.8,1606.2,1599.8,1609.1,1604.1,1617.6,1611.9,1587.3,1596.1,1617.4,1668.8,1723.6,1723.8,1734.3,1735.8,1749.4,1701.9,1604.6,1583.9,1560.8,1515.5,1481.4,1463,1416.8
2025-01-30,1402,1387.9,1384.9,1385.2,1389.3,1407,1398.6,1391,1432.7,1539.1,1606.7,1642.9,1651.5,1668.3,1608.5,1556.3,1490.9,1398.2,1379.9,1382.8,1383.4,1391.3,1395.4,1388.5
2025-01-31,1400.2,1403.1,1405.6,1399.9,1399.4,1410.6,1414.3,1409.5,1421.5,1437.1,1505.8,1633.6,1613.3,1615.2,1570.8,1486.6,1437.7,1429.2,1457.2,1482.1,1470.9,1443.4,1446.3,1455.8
2025-02-01,1447.3,1443.7,1429.2,1419.9,1448.9,1498.1,1539.6,1576.9,1616.4,1564.2,1557.7,1567,1621.3,1663.6,1646.1,1617.5,1590.6,1590.8,1630.7,1616,1563.5,1481.7,1425.7,1430
2025-02-02,1445.8,1443.4,1465.1,1473.5,1472.2,1480.2,1477.6,1454.4,1490.4,1562.7,1602.1,1652.6,1715.5,1714.9,1690.9,1618.6,1507.1,1476.9,1539.5,1552.7,1581.2,1596.6,1529.3,1553.7
2025-02-03,1589.9,1576.4,1621.2,1648.9,1659.8,1657.5,1642.9,1649.9,1690.1,1755.4,1824.6,1894.6,1876,1861.5,1820,1747.4,1698.7,1663.1,1664.8,1666.7,1660.3,1658.3,1643.8,1449.6
2025-02-04,1349.8,1467.3,1555.8,1536.7,1532.4,1547.2,1535.4,1545,1558.6,1580.3,1592.5,1634.3,1614.5,1627.8,1632.5,1609.8,1574.5,1537.3,1531.1,1534.8,1534.4,1523.7,1512.2,1519.2
2025-02-05,1517.6,1507.1,1530.7,1553.5,1531.8,1550.9,1549.6,1586.4,1599.1,1652.2,1669.1,1681,1701.6,1700.1,1705.1,1654.6,1615.6,1548.3,1566.4,1582.8,1572.8,1546.6,1481.9,1458.4
2025-02-06,1478.9,1468.5,1468,1471,1422.3,1400.7,1375.4,1362.7,1395.6,1406.2,1432.4,1475.7,1501.4,1539.8,1495.6,1481.8,1461.9,1440.5,1418.9,1382.7,1348.5,1326,1313,1337.9
2025-02-07,1382.9,1410.2,1449.8,1452.3,1457.3,1488.3,1474.2,1495.1,1546.8,1585.4,1577.8,1578.6,1581.8,1592.1,1580.3,1582.9,1579.1,1546,1563.6,1575.2,1570.3,1570.8,1567.1,1562.9
2025-02-08,1549.6,1537.2,1536,1531.1,1537,1558.8,1542.4,1538.8,1545.8,1590.1,1611.4,1607.2,1623.4,1612.3,1618.3,1602.2,1577.5,1550.3,1561.9,1564.2,1544.5,1514.4,1498.3,1474.3
2025-02-09,1424.5,1378.4,1394.5,1396.1,1428,1448.8,1432.3,1419.9,1421.9,1466.8,1500.3,1515.7,1555.1,1556.2,1540.9,1509.6,1472.1,1439.5,1431.2,1415.9,1386.9,1364.2,1348.6,1348.9
2025-02-10,1347.6,1359.1,1359.9,1363.2,1356.5,1367.6,1356.1,1349.8,1360.9,1420.9,1485.5,1550.4,1598.1,1668,1699.2,1688.1,1624.9,1488.1,1474.5,1463.8,1441,1457.1,1434.1,1434
2025-02-11,1415.9,1413.4,1407.8,1398.9,1395.9,1407,1395.3,1401.5,1462.7,1573.8,1662.4,1725.7,1765.1,1777.8,1741.3,1676.1,1594,1473.4,1445.5,1489.2,1478.8,1445.5,1447.7,1456.2
2025-02-12,1439.9,1425.6,1427.9,1448.3,1480.4,1544,1525.2,1544.2,1543.7,1597.9,1602,1650.1,1706.8,1723.2,1715.1,1719.2,1725,1695.4,1703.7,1695.6,1691.1,1684.9,1679.6,1667.1
2025-02-13,1648.4,1659.6,1668.9,1674.7,1664.7,1671.6,1659.7,1627.8,1638.9,1720.2,1806.7,1787.6,1774.7,1769,1744,1740.1,1629.8,1503.5,1491.6,1473.3,1464.8,1449.6,1443.7,1428.4
2025-02-14,1385.6,1375.5,1383.8,1409.2,1385,1388.5,1362.2,1395.9,1486.1,1588.8,1655.7,1664.7,1690.8,1627.8,1546.3,1461,1423.6,1392.9,1384.8,1389.2,1408.7,1392.3,1383.5,1378.6
2025-02-15,1380.1,1377.1,1379.1,1378.5,1378.1,1378.1,1377.2,1378.5,1381.7,1387,1404.9,1427.3,1445.2,1428.3,1402.1,1382.3,1377,1373.8,1373.5,1375,1372,1375.5,1376,1374.8
2025-02-16,1376.3,1380.1,1386.7,1391.2,1417.2,1452,1364.7,1219.2,1242.8,1368.7,1417.2,1478.1,1515.7,1517,1500.7,1496.7,1436.3,1303.4,1289.2,1307.6,1342.4,1352.7,1369.6,1387.4
2025-02-17,1396.9,1464,1507,1517.9,1505.5,1474.4,1465.8,1486.6,1594,1841.4,1798.1,1784.9,1764.6,1795.1,1797.1,1796.4,1715.5,1665.9,1666.4,1682.4,1666.8,1643.3,1619.4,1609.6
2025-02-18,1586.3,1587.8,1597.1,1608.5,1608.6,1634,1620,1613.8,1646.4,1705.8,1769.3,1833.6,1801.4,1770.3,1804.3,1823.2,1782.5,1677.4,1659.8,1677,1660.9,1645.4,1618.8,1605.8
2025-02-19,1587.8,1573.4,1563.4,1575,1584.1,1573.5,1562.7,1573.2,1612.9,1685,1769.5,1805.6,1817,1815.6,1824.9,1833.9,1777.4,1659.5,1615.6,1624.1,1584.3,1540.1,1519.6,1517.2
2025-02-20,1506,1531.6,1495.3,1502.4,1545.7,1534.8,1508.3,1512.9,1577.3,1626,1713.5,1818.5,1878.2,1870.5,1860.9,1859,1725.9,1639.5,1619.5,1629.9,1610.2,1624.6,1616.3,1583.7
2025-02-21,1542.7,1552.8,1543,1562.1,1562,1596.9,1594.8,1536.8,1552.3,1638.1,1763.1,1809.6,1786,1824.5,1819.8,1838,1762.5,1666.2,1622.8,1613.5,1577.7,1533.4,1489.7,1466.3
2025-02-22,1465.1,1465.2,1440.7,1437.8,1444.4,1495.1,1495.7,1485.6,1544.9,1618.5,1646.7,1645.8,1657,1689.9,1692.1,1669.1,1638.2,1613.2,1602.6,1576.2,1575.8,1576,1591.9,1609.8
2025-02-23,1549,1569.2,1566.6,1564.7,1576.4,1610.5,1581.6,1568.5,1577.9,1626.8,1640,1652.6,1734.9,1768,1778.9,1725.5,1682.2,1654.3,1629.8,1639.1,1623.9,1607.1,1625.1,1612.1
2025-02-24,1563.8,1547.7,1557.6,1573.6,1569,1586.9,1572.8,1573.5,1595.3,1628.4,1704.1,1740.9,1789.6,1846.6,1847.4,1817.1,1723.7,1589.6,1553.4,1550.3,1473.1,1441.9,1396.8,1377.5
2025-02-25,1353.4,1356.7,1349.7,1345.1,1334.8,1334.3,1313.2,1317.3,1401.3,1498.7,1566.5,1520.6,1476.6,1478.7,1466.5,1382.2,1347,1311.7,1320.6,1332.1,1346.3,1342.3,1331.9,1345.8
2025-02-26,1389.8,1403,1406.3,1409.8,1409.4,1419.4,1403.1,1410.7,1483.5,1562.8,1635.9,1667,1667.1,1671.7,1667.4,1618.8,1509.9,1398.8,1362.4,1375.2,1365.5,1357.3,1342.3,1337.1
2025-02-27,1328.1,1325.2,1322.7,1323.1,1321.9,1323.7,1323.3,1350.5,1412,1416.6,1429.3,1439.9,1435.2,1435.8,1394.7,1374.4,1363.3,1342.3,1347.7,1353.6,1395,1396,1396.8,1383.1
2025-02-28,1396.8,1392.8,1389.9,1380.7,1368.6,1369,1364.4,1377.3,1394.9,1439.1,1512.2,1574.8,1578.8,1516.9,1480.8,1481.4,1441.6,1394.5,1376.6,1378.4,1370.5,1371.9,1379.6,1377.6
2025-03-01,1383.6,1384.5,1376.6,1373.8,1377.4,1376.7,1383.8,1383.9,1396.2,1442.9,1511.3,1558.4,1556.9,1530.5,1554.5,1566.1,1538.2,1489,1475.5,1465.7,1467.7,1469.3,1500.5,1501.3
2025-03-02,1491.9,1497.2,1505.2,1475.5,1474.2,1456,1452.5,1428.5,1404.8,1404.2,1436.7,1409.1,1415.3,1425.1,1406.3,1381,1390.5,1468.4,1516.4,1503.7,1501.5,1526.5,1553.9,1582.5
2025-03-03,1537.9,1437.1,1429.9,1398.8,1436.2,1520.6,1545.9,1552.4,1525.8,1524.9,1555.4,1571.5,1571.3,1548.7,1523,1581.4,1563.9,1531.9,1537.4,1544.5,1528.1,1541.1,1519.9,1486.9
2025-03-04,1347.7,1345.2,1363.7,1363.3,1372.1,1386.8,1388.7,1365.5,1398.7,1401.6,1394.7,1389.3,1479.8,1503.3,1465.3,1445.2,1457.3,1431.6,1373.9,1353.6,1398.2,1345.1,1278.4,1267.1
2025-03-05,1278.8,1278,1279.2,1257.5,1249.4,1254.5,1240.8,1231.2,1244,1285.8,1342,1322.8,1318,1284.6,1272.5,1250.1,1187,1264.3,1276.3,1275,1283.3,1286,1298.3,1297.3
2025-03-06,1310.5,1294.7,1278.1,1287.4,1319.2,1360.7,1379,1392.6,1402,1483.3,1591,1656.1,1597,1563.5,1546.6,1535.1,1574.7,1493.1,1467.8,1464.1,1453.8,1416.1,1351.4,1320.4
2025-03-07,1267.3,1250.4,1213.2,1209,1217.5,1239.3,1233.2,1237.5,1288.5,1364.9,1366.3,1401.8,1445,1449.1,1365.1,1286.4,1229.1,1192.5,1178.9,1176.2,1174.8,1168.4,1165.9,1167.3
2025-03-08,1043.8,1010,1006.3,1011.5,1011.2,1008.6,1128,1159.6,1181.9,1262.4,1245.6,1131.6,1082.3,1085.1,1083.3,1102.8,1205.6,1197.4,1177.9,1171.8,1163.2,1154.9,1152.1,1157.9
2025-03-09,1162.4,1164.2,1171.9,1168.6,1180.3,1207.6,1209.1,1249.4,1336.2,1429,1491.3,1483.6,1444.4,1423.8,1448.4,1440,1331.7,1221.9,1165.7,1158.3,1154.8,1153.9,1151.1,1150.5
2025-03-10,1153.6,1153,1153,1155.3,1156,1154.5,1155.1,1173.8,1210.9,1221.7,1268.3,1225.6,1223.2,1230,1222.1,1213,1199.2,1197.4,1176.3,1166.6,1160,1157.6,1155.7,1155.8
2025-03-11,1153,1147.5,1144.7,1142.2,1144.2,1146.1,1144,1153.8,1225.7,1294.4,1346.4,1404.1,1379,1394.7,1455.8,1411.6,1330.5,1248.6,1213.2,1203.9,1203.1,1203.5,1197.9,1196.6
2025-03-12,1193.4,1193.9,1195.4,1196.7,1197.2,1199.3,1198.7,1225.1,1257.5,1270.8,1291.1,1274.3,1250.6,1270.3,1265.1,1283.2,1243.2,1230.8,1213.1,1232.3,1225.9,1228.4,1255.6,1278.6
2025-03-13,1314.4,1345.7,1336.6,1331.2,1338.6,1367,1395.2,1370.2,1337,1337.3,1367,1398,1476.6,1589.6,1542.4,1520.4,1560.4,1496,1476.3,1460,1436.2,1447.1,1406.3,1389.3
2025-03-14,1369.8,1266.8,1274.1,1394.7,1462.1,1519.2,1523.6,1531.3,1558,1591.6,1595.8,1704,1716.4,1720.6,1762.6,1737.2,1651.2,1616.9,1547.5,1568.2,1550.6,1553.3,1541.3,1512.1
2025-03-15,1513.7,1565,1582.7,1615.7,1589.8,1591.8,1581.9,1564.8,1575.6,1591.1,1631.5,1656.9,1704.7,1666.6,1645.9,1674.4,1649.5,1631.6,1640,1635.3,1596.8,1583,1555.1,1492.5
2025-03-16,1448.1,1460.2,1442.3,1455.6,1487.2,1581.5,1599.5,1640.1,1719.4,1768.6,1770.8,1713.6,1591.6,1697.4,1716.7,1704.6,1623.2,1614.3,1635.4,1625,1611,1603.6,1571.9,1576.4
2025-03-17,1607.1,1654.7,1652.7,1660.4,1664.8,1683.7,1666.3,1664.3,1719.9,1774.7,1835.3,1865.5,1851.1,1851.7,1864.7,1854.3,1727.2,1533.7,1415.8,1399.6,1393.2,1388.7,1395.4,1400.1
